"scrape_datetime","etf_ticker","etf_name","holdings_date","ticker","isin","security_name","security_type","shares","value","pct_assets"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","XEL","US98389B1008","XCEL ENERGY INC","Common Stock","44039.0","2308964.77","0.0015"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","WEN","US95058W1009","WENDYS CO","Common Stock","123462.0","2270466.18","0.0015"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","OSK","US6882392011","OSHKOSH CORP","Common Stock","19035.0","2235089.7","0.0014"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","UAL","US9100471096","UNITED AIRLINES HOLDINGS INC","Common Stock","50896.0","2234843.36","0.0014"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","ALL","US0200021014","ALLSTATE CORPORATION","Common Stock","13233.0","2148509.88","0.0014"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","MSA","US5534981064","MSA SAFETY INC","Common Stock","11611.0","2137120.66","0.0014"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","SNPS","US8716071076","SYNOPSYS INC","Common Stock","3640.0","2128344.4","0.0014"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","MANH","US5627501092","MANHATTAN ASSOCIATES INC","Common Stock","8542.0","2114999.2","0.0014"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","CELH","US15118V2079","CELSIUS HOLDINGS INC","Common Stock","24379.0","2105614.23","0.0013"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","SNX","US87162W1009","TD SYNNEX CORP","Common Stock","20245.0","2089891.35","0.0013"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","COF","US14040H1059","CAPITAL ONE FINANCIAL CORP","Common Stock","15104.0","2066982.4","0.0013"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","ABNB","US0090661010","AIRBNB INC CLASS A","Common Stock","12694.0","2053762.26","0.0013"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","MUR","US6267171022","MURPHY OIL CORP","Common Stock","45657.0","2044520.46","0.0013"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","CI","US1255231003","CIGNA GROUP (THE)","Common Stock","5674.0","1999347.38","0.0013"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","RHP","US78377T1079","RYMAN HOSPITALITY PPTYS INC","Common Stock","16850.0","1996051.0","0.0013"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","BKR","US05722G1004","BAKER HUGHES CO","Common Stock","59069.0","1962272.18","0.0013"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","SEB","US8115431079","SEABOARD CORP","Common Stock","608.0","1956142.72","0.0013"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","REG","US7588491032","REGENCY CENTERS CORP REIT","Common Stock","32361.0","1917065.64","0.0012"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","TTEK","US88162G1031","TETRA TECH INC","Common Stock","10667.0","1907686.28","0.0012"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","SEE","US81211K1007","SEALED AIR CORP","Common Stock","52960.0","1894379.2","0.0012"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","LSXMA","US5312298137","LIBERTY MEDIA CORP-LIBERTY SIR","Common Stock","63406.0","1868574.82","0.0012"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","IGT","GB00BVG7F061","INTERNATIONAL GAME TECHNOLOGY","Common Stock","88798.0","1841670.52","0.0012"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","HOLX","US4364401012","HOLOGIC INC","Common Stock","23396.0","1785348.76","0.0011"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","AYI","US00508Y1029","ACUITY BRANDS INC","Common Stock","6294.0","1656517.86","0.0011"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","MORN","US6177001095","MORNINGSTAR INC","Common Stock","5343.0","1637789.79","0.001"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","GO","US39874R1014","GROCERY OUTLET HOLDING CORP","Common Stock","58326.0","1634294.52","0.001"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","LDOS","US5253271028","LEIDOS HOLDINGS INC","Common Stock","12605.0","1611927.4","0.001"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","CRWD","US22788C1053","CROWDSTRIKE HOLDINGS INC","Common Stock","4975.0","1596278.5","0.001"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","LPLA","US50212V1008","LPL FINANCIAL HOLDINGS INC","Common Stock","5759.0","1553259.89","0.001"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","VMEO","US92719V1008","VIMEO INC","Common Stock","276991.0","1545609.78","0.001"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","WEX","US96208T1043","WEX INC","Common Stock","6411.0","1504918.14","0.001"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","LSXMK","US5312297899","LIBERTY MEDIA CORP-LIBERTY SIR","Common Stock","47570.0","1403315.0","0.0009"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","MSCI","US55354G1004","MSCI INC","Common Stock","2446.0","1380351.18","0.0009"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","BEPC","CA11284V1058","BROOKFIELD RENEWABLE CORP","Common Stock","59058.0","1379594.88","0.0009"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","CF","US1252691001","CF INDUSTRIES HOLDINGS INC","Common Stock","15696.0","1354407.84","0.0009"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","VMI","US9202531011","VALMONT INDUSTRIES INC","Common Stock","6306.0","1349736.24","0.0009"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","NWS","US65249B2088","NEWS CORP NEW CL B","Common Stock","48840.0","1301097.6","0.0008"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","ESI","US28618M1062","ELEMENT SOLUTIONS INC","Common Stock","53266.0","1277318.68","0.0008"
"2024-03-21 10:10:23.237274","FMDE","Fidelity Enhanced Mid Cap ETF","03-19-2024","WHR","US9633201069","WHIRLPOOL CORP","Common Stock","11692.0","1255720.8","0.0008"
